Time,EMG_zyg,EMG_cor
0.1195,0.060424805,0.013122559
0.12,0.074768066,0.022888184
0.1205,0.087280273,0.033569336
0.121,0.097961426,0.049438477
0.1215,0.105285645,0.061950684
0.122,0.11138916,0.070495605
0.1225,0.12512207,0.080566406
0.123,0.137023926,0.09185791
0.1235,0.138549805,0.09552002
0.124,0.130310059,0.090332031
0.1245,0.123596191,0.085754395
0.125,0.115356445,0.080566406
0.1255,0.102844238,0.075073242
0.126,0.085449219,0.06652832
0.1265,0.061950684,0.055236816
0.127,0.035705566,0.037536621
0.1275,0.013122559,0.019226074
0.128,-0.003051758,0.003967285
0.1285,-0.010986328,0.000610352
0.129,-0.030212402,-0.007629395
0.1295,-0.053710938,-0.019226074
0.13,-0.065917969,-0.026245117
0.1305,-0.077209473,-0.032653809
0.131,-0.09185791,-0.042419434
0.1315,-0.100708008,-0.054626465
0.132,-0.107116699,-0.065002441
0.1325,-0.122680664,-0.07598877
0.133,-0.137023926,-0.090332031
0.1335,-0.136108398,-0.095214844
0.134,-0.128479004,-0.096130371
0.1345,-0.121154785,-0.097351074
0.135,-0.11138916,-0.09765625
0.1355,-0.101318359,-0.092468262
0.136,-0.094299316,-0.088500977
0.1365,-0.074768066,-0.075683594
0.137,-0.042419434,-0.057373047
0.1375,-0.014953613,-0.037536621
0.138,0.003051758,-0.020446777
0.1385,0.014038086,-0.006408691
0.139,0.032043457,0.008239746
0.1395,0.053710938,0.025939941
0.14,0.067138672,0.038452148
0.1405,0.079040527,0.047302246
0.141,0.094909668,0.059814453
0.1415,0.104370117,0.069580078
0.142,0.113220215,0.076904297
0.1425,0.125732422,0.087280273
0.143,0.139770508,0.096740723
0.1435,0.140380859,0.095214844
0.144,0.133056641,0.087280273
0.1445,0.126037598,0.078125
0.145,0.115966797,0.072631836
0.1455,0.10345459,0.066833496
0.146,0.086669922,0.059814453
0.1465,0.062255859,0.053100586
0.147,0.03326416,0.041809082
0.1475,0.009155273,0.024414063
0.148,-0.006713867,0.010986328
0.1485,-0.014953613,0.004272461
0.149,-0.032958984,-0.006103516
0.1495,-0.053100586,-0.021362305
0.15,-0.067749023,-0.034179688
0.1505,-0.078430176,-0.043334961
0.151,-0.091247559,-0.053100586
0.1515,-0.101318359,-0.05859375
0.152,-0.11138916,-0.063781738
0.1525,-0.127258301,-0.070495605
0.153,-0.139770508,-0.084533691
0.1535,-0.139160156,-0.090026855
0.154,-0.132446289,-0.091552734
0.1545,-0.124816895,-0.090026855
0.155,-0.114135742,-0.086975098
0.1555,-0.101013184,-0.080566406
0.156,-0.093994141,-0.074157715
0.1565,-0.071105957,-0.068664551
0.157,-0.04119873,-0.051269531
0.1575,-0.016784668,-0.030517578
0.158,-0.000610352,-0.015258789
0.1585,0.008239746,-0.00579834
0.159,0.030822754,0.004272461
0.1595,0.051879883,0.022583008
0.16,0.06652832,0.039367676
0.1605,0.079956055,0.051269531
0.161,0.09552002,0.06439209
0.1615,0.104064941,0.069885254
0.162,0.111694336,0.076293945
0.1625,0.12878418,0.083007813
0.163,0.141906738,0.092163086
0.1635,0.141296387,0.093383789
0.164,0.131225586,0.093078613
0.1645,0.123596191,0.090942383
0.165,0.114135742,0.087280273
0.1655,0.103759766,0.080566406
0.166,0.089111328,0.075073242
0.1665,0.068359375,0.065002441
0.167,0.039367676,0.051879883
0.1675,0.016784668,0.032653809
0.168,0.001525879,0.018005371
0.1685,-0.006103516,0.00579834
0.169,-0.025024414,-0.004577637
0.1695,-0.043945313,-0.022277832
0.17,-0.055847168,-0.036010742
0.1705,-0.068054199,-0.04699707
0.171,-0.085144043,-0.057067871
0.1715,-0.094909668,-0.067443848
0.172,-0.104064941,-0.073852539
0.1725,-0.1171875,-0.079956055
0.173,-0.132751465,-0.090332031
0.1735,-0.132141113,-0.089416504
0.174,-0.123291016,-0.08392334
0.1745,-0.11932373,-0.080871582
0.175,-0.110778809,-0.076599121
0.1755,-0.099182129,-0.069274902
0.176,-0.090637207,-0.063476563
0.1765,-0.07232666,-0.054626465
0.177,-0.040588379,-0.037536621
0.1775,-0.015869141,-0.02166748
0.178,0.003356934,-0.01159668
0.1785,0.014343262,-0.006713867
0.179,0.034484863,0.00579834
0.1795,0.056762695,0.024108887
0.18,0.07019043,0.036315918
0.1805,0.084228516,0.048217773
0.181,0.098876953,0.057983398
0.1815,0.104370117,0.062255859
0.182,0.112609863,0.067443848
0.1825,0.124816895,0.074157715
0.183,0.133972168,0.082702637
0.1835,0.132141113,0.086975098
0.184,0.124511719,0.08605957
0.1845,0.118103027,0.084533691
0.185,0.10925293,0.082702637
0.1855,0.098266602,0.079345703
0.186,0.082702637,0.072937012
0.1865,0.059814453,0.060119629
0.187,0.031738281,0.045776367
0.1875,0.007019043,0.029296875
0.188,-0.008239746,0.021362305
0.1885,-0.016479492,0.015258789
0.189,-0.037231445,0.003051758
0.1895,-0.059509277,-0.012512207
0.19,-0.072631836,-0.022888184
0.1905,-0.084838867,-0.031433105
0.191,-0.102539063,-0.043334961
0.1915,-0.112304688,-0.054626465
0.192,-0.11932373,-0.061950684
0.1925,-0.132141113,-0.065612793
0.193,-0.146484375,-0.079650879
0.1935,-0.145263672,-0.082702637
0.194,-0.136108398,-0.081176758
0.1945,-0.127258301,-0.080566406
0.195,-0.116882324,-0.078430176
0.1955,-0.104980469,-0.072021484
0.196,-0.096740723,-0.065612793
0.1965,-0.075683594,-0.057678223
0.197,-0.04486084,-0.043334961
0.1975,-0.020141602,-0.02746582
0.198,-0.002746582,-0.01739502
0.1985,0.008239746,-0.010375977
0.199,0.032348633,-0.000305176
0.1995,0.055541992,0.013122559
0.2,0.065917969,0.023498535
0.2005,0.07598877,0.034179688
0.201,0.090942383,0.047302246
0.2015,0.09765625,0.05645752
0.202,0.10345459,0.064086914
0.2025,0.117492676,0.074157715
0.203,0.131225586,0.087585449
0.2035,0.132141113,0.093383789
0.204,0.126647949,0.09185791
0.2045,0.118713379,0.089111328
0.205,0.108947754,0.085144043
0.2055,0.095214844,0.079345703
0.206,0.078430176,0.069274902
0.2065,0.056152344,0.055847168
0.207,0.028991699,0.041503906
0.2075,0.00793457,0.021972656
0.208,-0.00793457,0.012207031
0.2085,-0.017089844,0.004272461
0.209,-0.034179688,-0.006713867
0.2095,-0.054321289,-0.02166748
0.21,-0.068664551,-0.029907227
0.2105,-0.081176758,-0.036621094
0.211,-0.096435547,-0.046081543
0.2115,-0.104675293,-0.05065918
0.212,-0.111694336,-0.056762695
0.2125,-0.123291016,-0.065917969
0.213,-0.13671875,-0.075683594
0.2135,-0.136413574,-0.082092285
0.214,-0.130310059,-0.077819824
0.2145,-0.122375488,-0.073547363
0.215,-0.113220215,-0.07019043
0.2155,-0.101928711,-0.068054199
0.216,-0.093383789,-0.069274902
0.2165,-0.07232666,-0.072937012
0.217,-0.040283203,-0.065917969
0.2175,-0.013122559,-0.046691895
0.218,0.003356934,-0.028991699
0.2185,0.012817383,-0.01739502
0.219,0.033569336,-0.001220703
0.2195,0.054931641,0.017700195
0.22,0.067749023,0.030212402
0.2205,0.079040527,0.040893555
0.221,0.093688965,0.047912598
0.2215,0.101013184,0.055847168
0.222,0.107727051,0.065307617
0.2225,0.123291016,0.078430176
0.223,0.136413574,0.090026855
0.2235,0.13458252,0.089111328
0.224,0.128173828,0.083007813
0.2245,0.119934082,0.081176758
0.225,0.107727051,0.075378418
0.2255,0.095825195,0.067138672
0.226,0.078430176,0.058898926
0.2265,0.057678223,0.050964355
0.227,0.03112793,0.0390625
0.2275,0.008544922,0.024108887
0.228,-0.007324219,0.012512207
0.2285,-0.016479492,0.007629395
0.229,-0.035400391,0.003356934
0.2295,-0.056152344,-0.006408691
0.23,-0.067138672,-0.013122559
0.2305,-0.079040527,-0.024108887
0.231,-0.092773438,-0.037536621
0.2315,-0.103149414,-0.051879883
0.232,-0.110168457,-0.062561035
0.2325,-0.123596191,-0.074768066
0.233,-0.137023926,-0.090942383
0.2335,-0.137023926,-0.100402832
