Time,EMG_zyg,EMG_cor
0.2675,0.064086914,0.064086914
0.268,0.071411133,0.066833496
0.2685,0.102844238,0.090332031
0.269,0.094909668,0.094909668
0.2695,0.085754395,0.088500977
0.27,0.092163086,0.085144043
0.2705,0.090026855,0.087585449
0.271,0.077514648,0.081176758
0.2715,0.069885254,0.076599121
0.272,0.055236816,0.065612793
0.2725,0.034179688,0.048828125
0.273,0.018310547,0.03326416
0.2735,0.007019043,0.020446777
0.274,-0.003051758,0.007629395
0.2745,-0.009460449,0.000915527
0.275,-0.022583008,-0.011901855
0.2755,-0.034790039,-0.023498535
0.276,-0.054626465,-0.036621094
0.2765,-0.075073242,-0.057678223
0.277,-0.074768066,-0.064697266
0.2775,-0.064697266,-0.061340332
0.278,-0.074462891,-0.062561035
0.2785,-0.104980469,-0.084838867
0.279,-0.096740723,-0.087890625
0.2795,-0.085449219,-0.084228516
0.28,-0.088806152,-0.087585449
0.2805,-0.087890625,-0.089416504
0.281,-0.076599121,-0.082092285
0.2815,-0.071411133,-0.077819824
0.282,-0.056152344,-0.067749023
0.2825,-0.030822754,-0.044555664
0.283,-0.014648438,-0.027160645
0.2835,-0.002746582,-0.014343262
0.284,0.000610352,-0.006408691
0.2845,0.00793457,0.00213623
0.285,0.021972656,0.016174316
0.2855,0.037536621,0.024108887
0.286,0.057373047,0.038757324
0.2865,0.08026123,0.057067871
0.287,0.080566406,0.063476563
0.2875,0.068359375,0.056762695
0.288,0.074768066,0.057373047
0.2885,0.105895996,0.082702637
0.289,0.097961426,0.086669922
0.2895,0.089111328,0.081481934
0.29,0.092468262,0.083618164
0.2905,0.09185791,0.083618164
0.291,0.079040527,0.075378418
0.2915,0.07232666,0.07019043
0.292,0.05645752,0.056762695
0.2925,0.035400391,0.037841797
0.293,0.01739502,0.021362305
0.2935,0.00793457,0.009765625
0.294,-0.000610352,0.002746582
0.2945,-0.009460449,-0.005493164
0.295,-0.022277832,-0.021057129
0.2955,-0.032653809,-0.030517578
0.296,-0.053710938,-0.044250488
0.2965,-0.074768066,-0.064086914
0.297,-0.072631836,-0.068969727
0.2975,-0.061645508,-0.063476563
0.298,-0.069885254,-0.065002441
0.2985,-0.102233887,-0.087585449
0.299,-0.092773438,-0.090332031
0.2995,-0.086364746,-0.084228516
0.3,-0.091247559,-0.087280273
0.3005,-0.088806152,-0.08605957
0.301,-0.076599121,-0.08026123
0.3015,-0.071105957,-0.077209473
0.302,-0.05859375,-0.067138672
0.3025,-0.032653809,-0.05065918
0.303,-0.015258789,-0.032653809
0.3035,-0.005187988,-0.01953125
0.304,0.003356934,-0.012817383
0.3045,0.011291504,-0.004272461
0.305,0.026245117,0.007629395
0.3055,0.037231445,0.020141602
0.306,0.056762695,0.037841797
0.3065,0.077209473,0.061035156
0.307,0.074462891,0.067443848
0.3075,0.063781738,0.062866211
0.308,0.073242188,0.063781738
0.3085,0.104064941,0.089416504
0.309,0.096130371,0.09185791
0.3095,0.08605957,0.085754395
0.31,0.087890625,0.08972168
0.3105,0.086364746,0.091247559
0.311,0.073852539,0.082702637
0.3115,0.066833496,0.074462891
0.312,0.053710938,0.059814453
0.3125,0.030822754,0.044555664
0.313,0.010375977,0.029602051
0.3135,0.002746582,0.01953125
0.314,-0.004272461,0.010681152
0.3145,-0.012817383,0.002441406
0.315,-0.026855469,-0.010986328
0.3155,-0.038452148,-0.023193359
0.316,-0.056152344,-0.039367676
0.3165,-0.076904297,-0.060119629
0.317,-0.072021484,-0.068664551
0.3175,-0.065307617,-0.063476563
0.318,-0.073547363,-0.063781738
0.3185,-0.106506348,-0.085144043
0.319,-0.098266602,-0.091247559
0.3195,-0.090026855,-0.086669922
0.32,-0.094604492,-0.089111328
0.3205,-0.093078613,-0.091247559
0.321,-0.080566406,-0.083312988
0.3215,-0.072937012,-0.079956055
0.322,-0.056762695,-0.067138672
0.3225,-0.03326416,-0.046386719
0.323,-0.015563965,-0.030212402
0.3235,-0.00579834,-0.020751953
0.324,0.001220703,-0.01159668
0.3245,0.006408691,-0.004882813
0.325,0.022583008,0.006408691
0.3255,0.035095215,0.018920898
0.326,0.054626465,0.036010742
0.3265,0.075683594,0.055236816
0.327,0.075073242,0.060119629
0.3275,0.064697266,0.055847168
0.328,0.075073242,0.060424805
0.3285,0.107727051,0.090942383
0.329,0.096130371,0.096740723
0.3295,0.085754395,0.088195801
0.33,0.090026855,0.086669922
0.3305,0.087585449,0.087585449
0.331,0.079345703,0.076904297
0.3315,0.07232666,0.069274902
0.332,0.05859375,0.057067871
0.3325,0.035095215,0.0390625
0.333,0.018310547,0.02166748
0.3335,0.008544922,0.00793457
0.334,-0.00213623,-0.003051758
0.3345,-0.012817383,-0.009765625
0.335,-0.024414063,-0.022277832
0.3355,-0.035705566,-0.03326416
0.336,-0.053710938,-0.045471191
0.3365,-0.073242188,-0.06652832
0.337,-0.074462891,-0.072937012
0.3375,-0.06439209,-0.065917969
0.338,-0.073547363,-0.068054199
0.3385,-0.104675293,-0.09185791
0.339,-0.096435547,-0.095214844
0.3395,-0.089416504,-0.089111328
0.34,-0.092773438,-0.088806152
0.3405,-0.08972168,-0.089111328
0.341,-0.079956055,-0.081481934
0.3415,-0.075683594,-0.078735352
0.342,-0.061645508,-0.07019043
0.3425,-0.036315918,-0.049438477
0.343,-0.018615723,-0.034179688
0.3435,-0.007629395,-0.020141602
0.344,-0.000610352,-0.008239746
0.3445,0.00793457,-0.00213623
0.345,0.023193359,0.008850098
0.3455,0.0390625,0.018615723
0.346,0.059204102,0.03326416
0.3465,0.079650879,0.051879883
0.347,0.076904297,0.059204102
0.3475,0.066833496,0.055847168
0.348,0.074462891,0.05645752
0.3485,0.106811523,0.080871582
0.349,0.095214844,0.08392334
0.3495,0.085144043,0.081481934
0.35,0.088195801,0.081787109
0.3505,0.088806152,0.083312988
0.351,0.079345703,0.076293945
0.3515,0.071716309,0.071411133
0.352,0.057373047,0.060119629
0.3525,0.038146973,0.042114258
0.353,0.020751953,0.02532959
0.3535,0.009460449,0.013427734
0.354,0.001525879,0.00579834
0.3545,-0.00793457,0.000305176
0.355,-0.021057129,-0.010375977
0.3555,-0.034179688,-0.020446777
0.356,-0.054931641,-0.035400391
0.3565,-0.073852539,-0.057983398
0.357,-0.07598877,-0.065917969
0.3575,-0.061035156,-0.061950684
0.358,-0.068054199,-0.06439209
0.3585,-0.101928711,-0.088806152
0.359,-0.093688965,-0.093994141
0.3595,-0.085449219,-0.089111328
0.36,-0.090942383,-0.089416504
0.3605,-0.088806152,-0.089416504
0.361,-0.079650879,-0.081176758
0.3615,-0.070495605,-0.077819824
0.362,-0.055847168,-0.067749023
0.3625,-0.032958984,-0.047607422
0.363,-0.014343262,-0.031738281
0.3635,-0.002441406,-0.018920898
0.364,0.004577637,-0.006103516
0.3645,0.010681152,0.005493164
0.365,0.025024414,0.01739502
0.3655,0.037231445,0.028076172
0.366,0.057067871,0.038757324
0.3665,0.074157715,0.057373047
0.367,0.075073242,0.062866211
0.3675,0.063781738,0.05645752
0.368,0.070800781,0.057067871
0.3685,0.103149414,0.082702637
0.369,0.096435547,0.08605957
0.3695,0.090026855,0.079650879
0.37,0.092163086,0.081787109
0.3705,0.091247559,0.085449219
0.371,0.078125,0.077819824
0.3715,0.069274902,0.07232666
0.372,0.054626465,0.06072998
0.3725,0.03326416,0.040893555
0.373,0.012512207,0.027160645
0.3735,0.00579834,0.016479492
0.374,0,0.008544922
0.3745,-0.010375977,-0.000915527
0.375,-0.023803711,-0.012512207
0.3755,-0.035400391,-0.022888184
0.376,-0.055847168,-0.039367676
0.3765,-0.073547363,-0.062561035
0.377,-0.072937012,-0.067749023
0.3775,-0.067138672,-0.064086914
0.378,-0.074157715,-0.066223145
0.3785,-0.103149414,-0.09185791
0.379,-0.094604492,-0.093994141
0.3795,-0.086669922,-0.087585449
0.38,-0.08972168,-0.090026855
0.3805,-0.085754395,-0.088806152
0.381,-0.075378418,-0.080871582
0.3815,-0.068969727,-0.076293945
0.382,-0.05645752,-0.067138672
0.3825,-0.03326416,-0.046691895
0.383,-0.017700195,-0.031738281
0.3835,-0.007019043,-0.018005371
0.384,-0.002746582,-0.007629395
0.3845,0.004577637,0
0.385,0.020141602,0.01159668
0.3855,0.033874512,0.025634766
0.386,0.054321289,0.041809082
0.3865,0.074157715,0.058898926
0.387,0.07232666,0.065307617
0.3875,0.063781738,0.061340332
0.388,0.069885254,0.063781738
0.3885,0.10345459,0.088195801
0.389,0.093994141,0.093383789
0.3895,0.085754395,0.084838867
0.39,0.08972168,0.086669922
0.3905,0.089111328,0.087280273
0.391,0.077514648,0.082702637
0.3915,0.068359375,0.074157715
0.392,0.052185059,0.061645508
0.3925,0.029296875,0.043334961
0.393,0.012207031,0.026245117
0.3935,0.001220703,0.017089844
0.394,-0.005187988,0.006103516
0.3945,-0.014343262,-0.001525879
0.395,-0.029296875,-0.018310547
0.3955,-0.042724609,-0.030517578
0.396,-0.063476563,-0.043945313
0.3965,-0.081176758,-0.063171387
0.397,-0.082092285,-0.069274902
0.3975,-0.070495605,-0.063171387
0.398,-0.077514648,-0.06652832
0.3985,-0.106811523,-0.092163086
0.399,-0.098876953,-0.09765625
