Time,EMG_zyg,EMG_cor
0.227,-0.05065918,-0.01373291
0.2275,-0.067138672,-0.03326416
0.228,-0.085144043,-0.055541992
0.2285,-0.116882324,-0.086975098
0.229,-0.136108398,-0.113525391
0.2295,-0.119934082,-0.114135742
0.23,-0.110168457,-0.107727051
0.2305,-0.14465332,-0.12298584
0.231,-0.159301758,-0.140686035
0.2315,-0.138244629,-0.129089355
0.232,-0.137023926,-0.123291016
0.2325,-0.135803223,-0.124206543
0.233,-0.119934082,-0.115966797
0.2335,-0.110473633,-0.108947754
0.234,-0.094604492,-0.096435547
0.2345,-0.063781738,-0.078430176
0.235,-0.030822754,-0.053100586
0.2355,-0.006103516,-0.026245117
0.236,0.003967285,-0.014038086
0.2365,0.009460449,-0.002746582
0.237,0.03326416,0.015258789
0.2375,0.053100586,0.038757324
0.238,0.07019043,0.055541992
0.2385,0.09765625,0.076293945
0.239,0.116271973,0.09552002
0.2395,0.099182129,0.094299316
0.24,0.090026855,0.089416504
0.2405,0.124511719,0.115661621
0.241,0.144348145,0.143127441
0.2415,0.12512207,0.139465332
0.242,0.122070313,0.144348145
0.2425,0.124206543,0.152893066
0.243,0.108032227,0.14465332
0.2435,0.093383789,0.129699707
0.244,0.076293945,0.111999512
0.2445,0.049133301,0.088195801
0.245,0.018005371,0.063781738
0.2455,-0.003967285,0.037841797
0.246,-0.012512207,0.02532959
0.2465,-0.025634766,0.00213623
0.247,-0.049743652,-0.026550293
0.2475,-0.067443848,-0.044555664
0.248,-0.083618164,-0.065612793
0.2485,-0.113525391,-0.093688965
0.249,-0.134277344,-0.116577148
0.2495,-0.119628906,-0.110168457
0.25,-0.108642578,-0.101318359
0.2505,-0.140686035,-0.115966797
0.251,-0.156860352,-0.137634277
0.2515,-0.139160156,-0.129394531
0.252,-0.134277344,-0.12512207
0.2525,-0.137329102,-0.127258301
0.253,-0.119934082,-0.122680664
0.2535,-0.107421875,-0.112609863
0.254,-0.090942383,-0.104370117
0.2545,-0.059509277,-0.082702637
0.255,-0.029602051,-0.055847168
0.2555,-0.006713867,-0.035400391
0.256,0.00213623,-0.025634766
0.2565,0.010070801,-0.01373291
0.257,0.032348633,-0.000915527
0.2575,0.054016113,0.015563965
0.258,0.072631836,0.032348633
0.2585,0.101928711,0.055847168
0.259,0.121459961,0.079040527
0.2595,0.108947754,0.079650879
0.26,0.098266602,0.072021484
0.2605,0.134277344,0.090942383
0.261,0.151367188,0.111999512
0.2615,0.131225586,0.10925293
0.262,0.126953125,0.108947754
0.2625,0.130310059,0.113830566
0.263,0.117797852,0.106201172
0.2635,0.10345459,0.096435547
0.264,0.086669922,0.087585449
0.2645,0.057983398,0.071105957
0.265,0.024414063,0.050048828
0.2655,0.003051758,0.028381348
0.266,-0.007629395,0.019836426
0.2665,-0.019836426,0.006103516
0.267,-0.043640137,-0.014343262
0.2675,-0.060119629,-0.03112793
0.268,-0.076293945,-0.046386719
0.2685,-0.106201172,-0.067749023
0.269,-0.129089355,-0.092468262
0.2695,-0.114440918,-0.087890625
0.27,-0.102844238,-0.078125
0.2705,-0.134887695,-0.094299316
0.271,-0.153198242,-0.116882324
0.2715,-0.137634277,-0.111999512
0.272,-0.135803223,-0.108947754
0.2725,-0.135803223,-0.105285645
0.273,-0.122680664,-0.099182129
0.2735,-0.107421875,-0.090332031
0.274,-0.089111328,-0.086364746
0.2745,-0.060119629,-0.068664551
0.275,-0.02746582,-0.046691895
0.2755,-0.005493164,-0.024414063
0.276,0.00213623,-0.009765625
0.2765,0.010986328,0.001525879
0.277,0.036010742,0.014343262
0.2775,0.054626465,0.024414063
0.278,0.073547363,0.039367676
0.2785,0.102539063,0.061645508
0.279,0.122680664,0.084838867
0.2795,0.108032227,0.083618164
0.28,0.098571777,0.083618164
0.2805,0.130615234,0.104370117
0.281,0.151977539,0.129394531
0.2815,0.132141113,0.128479004
0.282,0.127258301,0.126647949
0.2825,0.127258301,0.129394531
0.283,0.113525391,0.122375488
0.2835,0.09979248,0.110778809
0.284,0.081787109,0.094604492
0.2845,0.055847168,0.072937012
0.285,0.023803711,0.04486084
0.2855,-0.000610352,0.01953125
0.286,-0.007019043,0.013427734
0.2865,-0.020141602,0.004882813
0.287,-0.044555664,-0.00793457
0.2875,-0.062866211,-0.022888184
0.288,-0.080566406,-0.0390625
0.2885,-0.112609863,-0.064086914
0.289,-0.132751465,-0.088500977
0.2895,-0.117492676,-0.087585449
0.29,-0.105895996,-0.082702637
0.2905,-0.13671875,-0.099182129
0.291,-0.155639648,-0.124511719
0.2915,-0.134887695,-0.122070313
0.292,-0.134887695,-0.122375488
0.2925,-0.137634277,-0.129394531
0.293,-0.121154785,-0.118408203
