Time,EMG_zyg,EMG_cor
0.044,-0.004577637,-0.034790039
0.0445,0.007019043,-0.022888184
0.045,0.013122559,-0.010070801
0.0455,0.01953125,-0.003662109
0.046,0.035095215,0.010375977
0.0465,0.044250488,0.01953125
0.047,0.061645508,0.033569336
0.0475,0.082397461,0.051574707
0.048,0.084838867,0.061645508
0.0485,0.071411133,0.055847168
0.049,0.073852539,0.054626465
0.0495,0.10559082,0.08026123
0.05,0.098266602,0.086364746
0.0505,0.085449219,0.080566406
0.051,0.087280273,0.084228516
0.0515,0.087585449,0.089111328
0.052,0.075073242,0.08026123
0.0525,0.065612793,0.076904297
0.053,0.051269531,0.065002441
0.0535,0.025634766,0.047607422
0.054,0.007324219,0.028991699
0.0545,-0.005493164,0.015258789
0.055,-0.012817383,0.00579834
0.0555,-0.024108887,-0.003967285
0.056,-0.038757324,-0.020141602
0.0565,-0.049743652,-0.02746582
0.057,-0.06439209,-0.040283203
0.0575,-0.082702637,-0.064086914
0.058,-0.087890625,-0.074462891
0.0585,-0.078430176,-0.072937012
0.059,-0.079650879,-0.07598877
0.0595,-0.11138916,-0.098876953
0.06,-0.105895996,-0.107727051
0.0605,-0.092773438,-0.102844238
0.061,-0.09552002,-0.103149414
0.0615,-0.093688965,-0.101623535
0.062,-0.08026123,-0.090942383
0.0625,-0.075378418,-0.085754395
0.063,-0.061035156,-0.073547363
0.0635,-0.032043457,-0.052490234
0.064,-0.013427734,-0.033874512
0.0645,-0.000915527,-0.020141602
0.065,0.004577637,-0.01159668
0.0655,0.010681152,-0.006713867
0.066,0.026855469,0.008544922
0.0665,0.041809082,0.017700195
0.067,0.060119629,0.030822754
0.0675,0.080871582,0.048522949
0.068,0.083618164,0.057678223
0.0685,0.068969727,0.053710938
0.069,0.070800781,0.05279541
0.0695,0.106201172,0.076293945
0.07,0.098876953,0.081176758
0.0705,0.083312988,0.073242188
0.071,0.085144043,0.073547363
0.0715,0.081787109,0.072937012
0.072,0.065917969,0.063476563
0.0725,0.059204102,0.058898926
0.073,0.044555664,0.049133301
0.0735,0.018920898,0.032958984
0.074,0.000610352,0.019226074
0.0745,-0.009460449,0.011291504
0.075,-0.018920898,0.000610352
0.0755,-0.026855469,-0.00793457
0.076,-0.041503906,-0.020446777
0.0765,-0.05065918,-0.032043457
0.077,-0.068054199,-0.045166016
0.0775,-0.087585449,-0.065612793
0.078,-0.09185791,-0.077514648
0.0785,-0.078430176,-0.073547363
0.079,-0.079345703,-0.074157715
0.0795,-0.110778809,-0.095214844
0.08,-0.105895996,-0.103759766
0.0805,-0.092163086,-0.100097656
0.081,-0.096435547,-0.101623535
0.0815,-0.093688965,-0.101928711
0.082,-0.079650879,-0.093383789
0.0825,-0.075378418,-0.088195801
0.083,-0.061645508,-0.082397461
0.0835,-0.036010742,-0.062866211
0.084,-0.015563965,-0.043640137
0.0845,-0.001525879,-0.029296875
0.085,0.005187988,-0.02166748
0.0855,0.009155273,-0.017700195
0.086,0.022888184,-0.008239746
0.0865,0.039367676,0.006713867
0.087,0.05645752,0.021057129
0.0875,0.078430176,0.043029785
0.088,0.081481934,0.054931641
0.0885,0.07019043,0.050048828
0.089,0.07232666,0.050048828
0.0895,0.105285645,0.070495605
0.09,0.100097656,0.073852539
0.0905,0.089111328,0.069580078
0.091,0.091552734,0.072631836
0.0915,0.087280273,0.074157715
0.092,0.073242188,0.065002441
0.0925,0.06439209,0.059814453
0.093,0.049133301,0.048828125
0.0935,0.024414063,0.030822754
0.094,0.005493164,0.016479492
0.0945,-0.006408691,0.005187988
0.095,-0.016174316,-0.003356934
0.0955,-0.024719238,-0.010375977
0.096,-0.040588379,-0.023193359
0.0965,-0.050964355,-0.033569336
0.097,-0.068969727,-0.045471191
0.0975,-0.090026855,-0.065612793
0.098,-0.093994141,-0.076599121
0.0985,-0.080566406,-0.069885254
0.099,-0.080566406,-0.071105957
0.0995,-0.111083984,-0.091552734
0.1,-0.104370117,-0.097961426
0.1005,-0.09185791,-0.092163086
0.101,-0.092163086,-0.090942383
0.1015,-0.08972168,-0.092773438
0.102,-0.076293945,-0.087280273
0.1025,-0.071411133,-0.084838867
0.103,-0.058898926,-0.079040527
0.1035,-0.031433105,-0.060119629
0.104,-0.011291504,-0.043334961
0.1045,0.001831055,-0.032348633
0.105,0.008544922,-0.024719238
0.1055,0.01373291,-0.018615723
0.106,0.030517578,-0.004882813
0.1065,0.040893555,0.008850098
0.107,0.058288574,0.022277832
0.1075,0.075683594,0.040588379
0.108,0.078735352,0.051574707
0.1085,0.067138672,0.048828125
0.109,0.068664551,0.051879883
0.1095,0.101013184,0.077819824
0.11,0.095825195,0.081176758
0.1105,0.083312988,0.074768066
0.111,0.084228516,0.078430176
0.1115,0.083312988,0.08026123
0.112,0.067749023,0.075378418
0.1125,0.061035156,0.070800781
0.113,0.046691895,0.057983398
0.1135,0.020751953,0.038757324
0.114,0.003051758,0.022277832
0.1145,-0.008544922,0.010681152
0.115,-0.015563965,0.003356934
0.1155,-0.024414063,-0.002746582
0.116,-0.04119873,-0.020141602
0.1165,-0.049743652,-0.030822754
0.117,-0.066223145,-0.044250488
0.1175,-0.085144043,-0.063781738
0.118,-0.087890625,-0.07598877
0.1185,-0.073852539,-0.072631836
0.119,-0.07598877,-0.071411133
0.1195,-0.10925293,-0.09185791
0.12,-0.104370117,-0.099487305
0.1205,-0.08972168,-0.091552734
0.121,-0.09185791,-0.092163086
0.1215,-0.087280273,-0.096435547
0.122,-0.071105957,-0.088806152
0.1225,-0.068359375,-0.084228516
0.123,-0.054626465,-0.072937012
0.1235,-0.028076172,-0.054321289
0.124,-0.010070801,-0.037536621
0.1245,0.005493164,-0.022277832
0.125,0.010986328,-0.013122559
0.1255,0.017089844,-0.006103516
0.126,0.030212402,0.004272461
0.1265,0.042419434,0.014038086
0.127,0.06072998,0.028381348
0.1275,0.081787109,0.046691895
0.128,0.087280273,0.058288574
0.1285,0.073852539,0.056152344
0.129,0.075073242,0.056762695
0.1295,0.106506348,0.079956055
0.13,0.100402832,0.087890625
0.1305,0.084838867,0.077819824
0.131,0.086975098,0.076904297
0.1315,0.084838867,0.079650879
0.132,0.072021484,0.072937012
0.1325,0.063171387,0.069274902
0.133,0.049438477,0.060119629
0.1335,0.023803711,0.041503906
0.134,0.006408691,0.025634766
0.1345,-0.007629395,0.012207031
0.135,-0.015563965,0.004272461
0.1355,-0.024108887,-0.000915527
0.136,-0.038452148,-0.011901855
0.1365,-0.047302246,-0.022888184
0.137,-0.06439209,-0.034179688
0.1375,-0.08605957,-0.053710938
0.138,-0.088806152,-0.064697266
0.1385,-0.076904297,-0.060424805
0.139,-0.077514648,-0.057983398
0.1395,-0.10925293,-0.081787109
0.14,-0.102539063,-0.086364746
0.1405,-0.08972168,-0.083312988
0.141,-0.093078613,-0.08392334
0.1415,-0.091552734,-0.085144043
0.142,-0.077819824,-0.078125
0.1425,-0.073852539,-0.075683594
0.143,-0.060119629,-0.069274902
0.1435,-0.033874512,-0.050964355
0.144,-0.01373291,-0.034790039
0.1445,-0.000915527,-0.020751953
0.145,0.006103516,-0.012512207
0.1455,0.009765625,-0.010070801
0.146,0.026550293,0.003662109
0.1465,0.039978027,0.014343262
0.147,0.058288574,0.029296875
0.1475,0.076904297,0.046386719
0.148,0.080566406,0.060119629
0.1485,0.068359375,0.054321289
0.149,0.071411133,0.054626465
0.1495,0.102844238,0.081176758
0.15,0.094604492,0.088195801
0.1505,0.080871582,0.082397461
0.151,0.081787109,0.085144043
0.1515,0.081481934,0.086669922
0.152,0.067138672,0.080566406
0.1525,0.061645508,0.075683594
0.153,0.04486084,0.067138672
0.1535,0.022583008,0.047912598
0.154,0.001220703,0.032653809
0.1545,-0.010986328,0.01953125
0.155,-0.018005371,0.012512207
0.1555,-0.028381348,0.002746582
0.156,-0.043640137,-0.012207031
0.1565,-0.054626465,-0.021972656
0.157,-0.07019043,-0.034179688
0.1575,-0.087890625,-0.052490234
0.158,-0.093383789,-0.064697266
0.1585,-0.081176758,-0.061035156
0.159,-0.082397461,-0.060119629
0.1595,-0.110778809,-0.082092285
0.16,-0.103149414,-0.091552734
0.1605,-0.092163086,-0.087890625
0.161,-0.093078613,-0.087890625
0.1615,-0.087890625,-0.092163086
0.162,-0.073852539,-0.087585449
0.1625,-0.068969727,-0.083312988
0.163,-0.055541992,-0.076904297
0.1635,-0.029602051,-0.059204102
0.164,-0.012817383,-0.040283203
0.1645,0.002746582,-0.023803711
0.165,0.008239746,-0.016784668
0.1655,0.015563965,-0.008239746
0.166,0.028686523,0.004882813
0.1665,0.043945313,0.014953613
0.167,0.062255859,0.029907227
0.1675,0.081787109,0.051879883
0.168,0.084533691,0.064697266
0.1685,0.070800781,0.061035156
0.169,0.07232666,0.061035156
0.1695,0.103759766,0.084228516
0.17,0.09765625,0.09185791
0.1705,0.086364746,0.086669922
0.171,0.087280273,0.085144043
0.1715,0.083007813,0.08605957
0.172,0.07232666,0.078430176
0.1725,0.063476563,0.073852539
0.173,0.05065918,0.062866211
0.1735,0.02532959,0.044250488
0.174,0.008239746,0.026855469
0.1745,-0.004272461,0.014953613
0.175,-0.009155273,0.00793457
0.1755,-0.01953125,-0.000915527
0.176,-0.032653809,-0.014343262
0.1765,-0.041809082,-0.021057129
0.177,-0.059509277,-0.032653809
0.1775,-0.080566406,-0.051879883
0.178,-0.082702637,-0.063781738
0.1785,-0.071716309,-0.059814453
0.179,-0.071716309,-0.058898926
0.1795,-0.102539063,-0.082702637
0.18,-0.096740723,-0.090637207
0.1805,-0.085144043,-0.083618164
0.181,-0.086975098,-0.086669922
0.1815,-0.083312988,-0.08605957
0.182,-0.071411133,-0.076904297
0.1825,-0.065002441,-0.074768066
0.183,-0.051574707,-0.06652832
0.1835,-0.026550293,-0.050048828
0.184,-0.00793457,-0.031738281
0.1845,0.005187988,-0.016784668
0.185,0.010986328,-0.007324219
0.1855,0.016174316,0.000915527
0.186,0.032348633,0.015258789
0.1865,0.040588379,0.025939941
0.187,0.059204102,0.039672852
0.1875,0.079650879,0.059509277
0.188,0.085144043,0.068054199
0.1885,0.072631836,0.062561035
0.189,0.072937012,0.064086914
0.1895,0.103759766,0.084228516
0.19,0.098571777,0.090637207
0.1905,0.088195801,0.083007813
0.191,0.086975098,0.084838867
0.1915,0.084533691,0.086669922
0.192,0.07019043,0.079345703
0.1925,0.063171387,0.07232666
0.193,0.048522949,0.061645508
0.1935,0.024719238,0.045166016
0.194,0.003662109,0.032653809
0.1945,-0.004577637,0.023803711
0.195,-0.011901855,0.01373291
0.1955,-0.019226074,0.004577637
0.196,-0.034484863,-0.010375977
0.1965,-0.045166016,-0.02166748
0.197,-0.06072998,-0.035095215
0.1975,-0.081787109,-0.054626465
0.198,-0.083007813,-0.068054199
0.1985,-0.068664551,-0.063781738
0.199,-0.071716309,-0.061645508
0.1995,-0.104675293,-0.082702637
0.2,-0.098876953,-0.089416504
0.2005,-0.085449219,-0.083007813
0.201,-0.087280273,-0.085754395
0.2015,-0.086364746,-0.090637207
0.202,-0.074157715,-0.081481934
0.2025,-0.068664551,-0.077209473
0.203,-0.054626465,-0.066833496
0.2035,-0.027770996,-0.047912598
0.204,-0.008544922,-0.030822754
0.2045,0.004882813,-0.015563965
0.205,0.009765625,-0.006103516
0.2055,0.016479492,0.002746582
0.206,0.030822754,0.013427734
0.2065,0.045166016,0.026550293
0.207,0.061950684,0.037536621
0.2075,0.083618164,0.058898926
0.208,0.084838867,0.069580078
0.2085,0.072021484,0.065307617
0.209,0.075683594,0.063476563
0.2095,0.109558105,0.087585449
0.21,0.102539063,0.097045898
0.2105,0.088806152,0.089416504
0.211,0.090026855,0.089416504
0.2115,0.086669922,0.089416504
0.212,0.074462891,0.079956055
0.2125,0.068054199,0.075378418
0.213,0.051879883,0.06652832
0.2135,0.027160645,0.04699707
0.214,0.009155273,0.028381348
0.2145,-0.003051758,0.013427734
0.215,-0.00793457,0.004882813
0.2155,-0.020141602,-0.003051758
0.216,-0.035400391,-0.014343262
0.2165,-0.04699707,-0.023803711
0.217,-0.063171387,-0.036315918
0.2175,-0.083312988,-0.057067871
0.218,-0.086364746,-0.069580078
0.2185,-0.07232666,-0.065307617
0.219,-0.072631836,-0.062561035
0.2195,-0.105285645,-0.085449219
0.22,-0.100708008,-0.092163086
0.2205,-0.087890625,-0.08605957
0.221,-0.087890625,-0.08972168
0.2215,-0.08392334,-0.088195801
0.222,-0.07019043,-0.078125
0.2225,-0.062866211,-0.073852539
0.223,-0.051574707,-0.063171387
0.2235,-0.026245117,-0.04486084
0.224,-0.008239746,-0.028381348
0.2245,0.004577637,-0.016784668
0.225,0.011901855,-0.008544922
0.2255,0.018615723,-0.004272461
0.226,0.034179688,0.008544922
0.2265,0.046386719,0.020751953
0.227,0.06439209,0.03326416
0.2275,0.083312988,0.051879883
0.228,0.087585449,0.062561035
0.2285,0.07598877,0.054321289
0.229,0.077514648,0.054626465
0.2295,0.108337402,0.08026123
0.23,0.101318359,0.086975098
0.2305,0.087280273,0.079650879
0.231,0.089111328,0.078430176
0.2315,0.089416504,0.081481934
0.232,0.075683594,0.076904297
0.2325,0.068359375,0.073547363
0.233,0.053100586,0.062866211
0.2335,0.029296875,0.043945313
0.234,0.010070801,0.026245117
0.2345,-0.000610352,0.016479492
0.235,-0.008544922,0.009460449
0.2355,-0.018920898,0.00213623
0.236,-0.033569336,-0.011901855
0.2365,-0.042114258,-0.022277832
0.237,-0.058898926,-0.035095215
0.2375,-0.078735352,-0.052490234
0.238,-0.083007813,-0.063171387
0.2385,-0.069580078,-0.060119629
0.239,-0.069580078,-0.059204102
0.2395,-0.102233887,-0.082397461
0.24,-0.094299316,-0.091247559
0.2405,-0.086669922,-0.083007813
0.241,-0.087890625,-0.08392334
0.2415,-0.083007813,-0.087585449
0.242,-0.069580078,-0.078430176
0.2425,-0.06439209,-0.073242188
0.243,-0.049743652,-0.063171387
0.2435,-0.025024414,-0.046386719
0.244,-0.005493164,-0.029296875
0.2445,0.010681152,-0.013427734
0.245,0.016479492,-0.006408691
0.2455,0.018310547,0.002441406
0.246,0.033569336,0.016784668
0.2465,0.046081543,0.030517578
0.247,0.062866211,0.046081543
0.2475,0.08026123,0.065612793
0.248,0.08605957,0.076293945
0.2485,0.073547363,0.069580078
0.249,0.075073242,0.068359375
0.2495,0.10559082,0.090637207
0.25,0.099182129,0.095825195
0.2505,0.086975098,0.087585449
0.251,0.08972168,0.085754395
0.2515,0.088195801,0.087585449
0.252,0.076599121,0.079345703
0.2525,0.067443848,0.072631836
0.253,0.056152344,0.061035156
0.2535,0.030212402,0.045471191
0.254,0.010986328,0.028076172
0.2545,-0.000305176,0.01373291
0.255,-0.009765625,0.003967285
0.2555,-0.01953125,-0.004882813
0.256,-0.03692627,-0.020751953
0.2565,-0.046386719,-0.028381348
0.257,-0.064086914,-0.040283203
0.2575,-0.083007813,-0.060119629
0.258,-0.088500977,-0.068664551
0.2585,-0.074768066,-0.062866211
0.259,-0.074157715,-0.063476563
0.2595,-0.104370117,-0.08605957
0.26,-0.09979248,-0.093383789
0.2605,-0.08972168,-0.089111328
0.261,-0.090942383,-0.089111328
0.2615,-0.086669922,-0.089416504
0.262,-0.072937012,-0.084228516
0.2625,-0.068664551,-0.08026123
0.263,-0.055847168,-0.070495605
0.2635,-0.030212402,-0.051574707
0.264,-0.011291504,-0.035400391
0.2645,0.004272461,-0.021972656
0.265,0.009765625,-0.012207031
0.2655,0.016479492,-0.008850098
0.266,0.032043457,0.001220703
0.2665,0.041503906,0.01159668
0.267,0.059509277,0.024719238
0.2675,0.079650879,0.043640137
0.268,0.083312988,0.056762695
0.2685,0.070495605,0.054321289
0.269,0.069274902,0.053710938
0.2695,0.100402832,0.079040527
0.27,0.094604492,0.086364746
0.2705,0.083007813,0.082702637
0.271,0.083618164,0.082092285
0.2715,0.08026123,0.084533691
0.272,0.068969727,0.074157715
0.2725,0.060119629,0.069274902
0.273,0.045776367,0.057678223
0.2735,0.022277832,0.040893555
0.274,0.004577637,0.026550293
0.2745,-0.006408691,0.012207031
0.275,-0.014648438,0.003662109
0.2755,-0.022583008,-0.006103516
0.276,-0.039367676,-0.021972656
0.2765,-0.048217773,-0.030212402
0.277,-0.064697266,-0.043029785
0.2775,-0.084533691,-0.061340332
0.278,-0.092163086,-0.074462891
0.2785,-0.079345703,-0.068359375
0.279,-0.079345703,-0.064697266
0.2795,-0.110168457,-0.085754395
0.28,-0.104370117,-0.094299316
0.2805,-0.092163086,-0.090026855
0.281,-0.094909668,-0.088500977
0.2815,-0.093994141,-0.092163086
0.282,-0.079040527,-0.083007813
0.2825,-0.074768066,-0.077514648
0.283,-0.061340332,-0.06652832
0.2835,-0.034179688,-0.049743652
0.284,-0.014648438,-0.032348633
0.2845,-0.000915527,-0.020141602
0.285,0.006103516,-0.010986328
0.2855,0.014038086,-0.007324219
0.286,0.027770996,0.004882813
0.2865,0.040588379,0.014953613
0.287,0.060424805,0.028991699
0.2875,0.076599121,0.046691895
0.288,0.081176758,0.056762695
0.2885,0.067138672,0.050354004
0.289,0.067138672,0.047912598
0.2895,0.101623535,0.07232666
0.29,0.097045898,0.082092285
0.2905,0.083312988,0.07598877
0.291,0.084838867,0.072937012
0.2915,0.086364746,0.076904297
0.292,0.07019043,0.072021484
0.2925,0.064086914,0.067443848
0.293,0.05065918,0.055236816
0.2935,0.02532959,0.03692627
0.294,0.00579834,0.020446777
0.2945,-0.004272461,0.010070801
0.295,-0.014953613,0.004882813
0.2955,-0.023803711,-0.003051758
0.296,-0.037841797,-0.017700195
0.2965,-0.046081543,-0.023803711
0.297,-0.064086914,-0.039367676
0.2975,-0.084228516,-0.06072998
0.298,-0.090332031,-0.071411133
0.2985,-0.077819824,-0.06439209
0.299,-0.08026123,-0.062866211
0.2995,-0.111999512,-0.086669922
0.3,-0.107421875,-0.094604492
0.3005,-0.094604492,-0.090332031
0.301,-0.093383789,-0.092773438
0.3015,-0.091247559,-0.094299316
0.302,-0.077209473,-0.085754395
0.3025,-0.070800781,-0.081787109
0.303,-0.058898926,-0.074157715
0.3035,-0.034179688,-0.055847168
0.304,-0.01373291,-0.039367676
0.3045,-0.002746582,-0.024414063
0.305,0.004577637,-0.012207031
0.3055,0.010375977,-0.003967285
0.306,0.024719238,0.007324219
0.3065,0.039367676,0.020751953
0.307,0.057067871,0.037536621
0.3075,0.07598877,0.059509277
0.308,0.081176758,0.071411133
0.3085,0.068359375,0.065002441
0.309,0.068969727,0.061645508
0.3095,0.100097656,0.08605957
0.31,0.092163086,0.091247559
0.3105,0.079650879,0.081481934
0.311,0.081481934,0.079650879
0.3115,0.08026123,0.079956055
0.312,0.066223145,0.074157715
0.3125,0.059204102,0.068969727
0.313,0.043945313,0.057678223
0.3135,0.02166748,0.038146973
0.314,0.000610352,0.021057129
0.3145,-0.010375977,0.008239746
0.315,-0.018615723,-0.000915527
0.3155,-0.027160645,-0.010375977
0.316,-0.042419434,-0.023803711
0.3165,-0.051269531,-0.030822754
0.317,-0.065002441,-0.044250488
0.3175,-0.083312988,-0.062561035
0.318,-0.08972168,-0.073547363
0.3185,-0.078430176,-0.068969727
0.319,-0.080871582,-0.065917969
0.3195,-0.108947754,-0.086975098
0.32,-0.100402832,-0.093688965
0.3205,-0.090637207,-0.086669922
0.321,-0.09185791,-0.086975098
0.3215,-0.087280273,-0.090942383
0.322,-0.075073242,-0.079956055
0.3225,-0.070495605,-0.076293945
0.323,-0.05645752,-0.067138672
0.3235,-0.031738281,-0.050048828
0.324,-0.012817383,-0.031738281
0.3245,0.000610352,-0.01953125
0.325,0.00793457,-0.009155273
0.3255,0.01159668,-0.005493164
0.326,0.028076172,0.006713867
0.3265,0.041809082,0.016174316
0.327,0.058288574,0.028381348
0.3275,0.077819824,0.046081543
0.328,0.081481934,0.057373047
0.3285,0.07019043,0.053100586
0.329,0.068359375,0.050354004
0.3295,0.101928711,0.075683594
0.33,0.095214844,0.081787109
0.3305,0.082702637,0.072937012
0.331,0.084228516,0.073242188
0.3315,0.083618164,0.077514648
0.332,0.069580078,0.069885254
0.3325,0.065002441,0.06652832
0.333,0.050964355,0.055847168
0.3335,0.027160645,0.040588379
0.334,0.007324219,0.025024414
0.3345,-0.004882813,0.009155273
0.335,-0.014648438,0.001220703
0.3355,-0.022888184,-0.006713867
0.336,-0.038757324,-0.019226074
0.3365,-0.047912598,-0.026245117
0.337,-0.064086914,-0.037841797
0.3375,-0.086669922,-0.057373047
0.338,-0.092163086,-0.068664551
0.3385,-0.074768066,-0.062561035
0.339,-0.077209473,-0.061645508
0.3395,-0.108642578,-0.083618164
0.34,-0.101928711,-0.090942383
0.3405,-0.088500977,-0.083312988
0.341,-0.090026855,-0.079650879
0.3415,-0.087280273,-0.079040527
0.342,-0.069885254,-0.07232666
0.3425,-0.065612793,-0.068664551
0.343,-0.052490234,-0.060424805
0.3435,-0.028381348,-0.043640137
0.344,-0.009460449,-0.024719238
0.3445,0.002746582,-0.015258789
0.345,0.011291504,-0.008239746
0.3455,0.015869141,-0.003356934
0.346,0.031738281,0.011291504
0.3465,0.04486084,0.023498535
0.347,0.062255859,0.034790039
0.3475,0.082397461,0.053100586
0.348,0.084533691,0.061340332
0.3485,0.070495605,0.055847168
0.349,0.071716309,0.052185059
0.3495,0.107421875,0.076293945
0.35,0.100708008,0.083312988
0.3505,0.088195801,0.075378418
0.351,0.090637207,0.080871582
0.3515,0.089111328,0.085144043
0.352,0.07232666,0.08026123
0.3525,0.068664551,0.075073242
0.353,0.053405762,0.067138672
0.3535,0.028076172,0.048217773
0.354,0.009155273,0.031433105
0.3545,-0.002746582,0.018310547
0.355,-0.008850098,0.008850098
0.3555,-0.017700195,0.003051758
0.356,-0.032348633,-0.011291504
0.3565,-0.044555664,-0.020751953
0.357,-0.059204102,-0.034179688
0.3575,-0.079956055,-0.055847168
0.358,-0.087280273,-0.067138672
0.3585,-0.071716309,-0.062561035
0.359,-0.074768066,-0.063476563
0.3595,-0.107116699,-0.08605957
0.36,-0.101623535,-0.09552002
0.3605,-0.088806152,-0.087890625
0.361,-0.08972168,-0.088195801
0.3615,-0.08972168,-0.090332031
0.362,-0.075378418,-0.083312988
0.3625,-0.068969727,-0.080566406
0.363,-0.05279541,-0.071105957
0.3635,-0.027160645,-0.055541992
0.364,-0.007629395,-0.038757324
0.3645,0.005493164,-0.026550293
0.365,0.013122559,-0.017089844
0.3655,0.018310547,-0.007629395
0.366,0.032043457,0.004577637
0.3665,0.046081543,0.018310547
0.367,0.061950684,0.035705566
0.3675,0.079345703,0.054626465
0.368,0.083007813,0.06652832
0.3685,0.07019043,0.061340332
0.369,0.070495605,0.057373047
0.3695,0.101013184,0.080566406
0.37,0.093994141,0.085754395
0.3705,0.084228516,0.08026123
0.371,0.083312988,0.083312988
0.3715,0.083312988,0.085449219
0.372,0.068969727,0.076904297
0.3725,0.061645508,0.069580078
0.373,0.04699707,0.062866211
0.3735,0.023803711,0.045471191
0.374,0.004577637,0.029907227
0.3745,-0.009765625,0.017089844
0.375,-0.016174316,0.007324219
0.3755,-0.024414063,0.002441406
0.376,-0.039367676,-0.009765625
0.3765,-0.048217773,-0.01739502
0.377,-0.06652832,-0.03112793
0.3775,-0.086669922,-0.05279541
0.378,-0.090332031,-0.065917969
0.3785,-0.079345703,-0.058288574
0.379,-0.081481934,-0.055236816
0.3795,-0.113525391,-0.077819824
0.38,-0.109558105,-0.084838867
0.3805,-0.096130371,-0.081481934
0.381,-0.097045898,-0.083312988
0.3815,-0.093078613,-0.084533691
0.382,-0.078125,-0.079040527
0.3825,-0.072021484,-0.075683594
0.383,-0.057983398,-0.066833496
0.3835,-0.032043457,-0.048522949
0.384,-0.014038086,-0.030517578
0.3845,0.00213623,-0.017089844
0.385,0.005493164,-0.00793457
0.3855,0.012817383,0.001525879
0.386,0.029602051,0.014343262
0.3865,0.043029785,0.026245117
0.387,0.06072998,0.040283203
0.3875,0.081787109,0.058288574
0.388,0.087585449,0.067749023
0.3885,0.073547363,0.063781738
0.389,0.072021484,0.067138672
0.3895,0.105285645,0.090332031
0.39,0.098876953,0.09765625
0.3905,0.082702637,0.090637207
0.391,0.086975098,0.086975098
0.3915,0.083618164,0.089416504
0.392,0.071411133,0.076599121
0.3925,0.064697266,0.070800781
0.393,0.052185059,0.061950684
0.3935,0.028991699,0.045166016
0.394,0.007629395,0.028381348
0.3945,-0.002746582,0.014953613
0.395,-0.009155273,0.004577637
0.3955,-0.018920898,-0.004272461
0.396,-0.033569336,-0.018920898
0.3965,-0.046386719,-0.027770996
0.397,-0.063476563,-0.038452148
0.3975,-0.085754395,-0.060119629
0.398,-0.08972168,-0.070800781
0.3985,-0.072937012,-0.067749023
